,DIVERSIDADE (DI),DI RELATIVO,FRAC Its,VELOC FOBJ,VELOC X,NP,Fo,CRo,fmin,fmax,AD_fmin,AD_fmax,DELTA FOBJ,DELTA VX,r_fitness,F,CR
46,69.0814208132644,1.1925012151195138,0.3,1.0,2.0,100.0,0.6467629502210859,0.4174731397578705,16.381650638308553,20.629018728750427,0.9173884065275816,0.9879922996620086,1.0,2.0,0.20589288062075206,0.18382885041984925,0.4513237713347011
47,24.23964129244026,0.4184309088464191,0.4,1.0,2.0,100.0,0.18382885041984925,0.4513237713347011,12.276081749682715,19.509545037741656,0.6874725461674581,0.9343769822814776,0.0,0.0,0.37076534968220143,0.3209318524902809,0.972018116086636
48,11.084932446987667,0.19135094873457445,0.5,1.0,2.0,100.0,0.3209318524902809,0.972018116086636,8.436345748188124,14.35232221308028,0.4724435866522149,0.6873804331288348,0.0,0.0,0.4121964638935232,0.2881070693852524,0.4077644331236331
49,8.20205749752149,0.1415860214964838,0.6,1.0,2.0,100.0,0.2881070693852524,0.4077644331236331,5.467861558997544,12.65633912237453,0.3062055780259336,0.606154163667992,0.0,0.0,0.5679744745989639,0.7419372303296256,0.20040199893609845
50,2.391752759343404,0.041287049950698346,0.7,1.0,2.0,100.0,0.7419372303296256,0.20040199893609845,2.9125747178842687,5.357272109863704,0.16310702372592267,0.2565775745970247,0.0,0.0,0.4563325031555343,0.008619902862623374,0.6950693929309334
51,0.808503934354943,0.013956602409110428,0.8,2.0,2.0,100.0,0.008619902862623374,0.6950693929309334,0.9714598691708684,3.0048496187054394,0.054402699768243565,0.1439122395475728,1.0,0.0,0.67670266654163,0.26097485533416626,0.8074987372254666
52,0.2205439369271344,0.003807086039584617,0.9,2.0,2.0,100.0,0.26097485533416626,0.8074987372254666,0.2335567373597276,0.932256316014922,0.01307940499104335,0.04464885478291517,0.0,0.0,0.7494715419487818,0.2352537082359331,0.777603078546942
53,0.1524046750021706,0.002630848612990403,1.0,1.0,1.0,100.0,0.2352537082359331,0.777603078546942,0.12158996059063698,0.5354486649997523,0.0068091563334373,0.02564441696622097,-1.0,-1.0,0.7729194812901565,0.7254096168410427,0.33691384502400823
54,2.069541460758696,0.726202725696499,0.2,2.0,2.0,100.0,0.3298873781498361,0.1693412301913466,-6.3888989594135674,-1.8874516105335424,0.15652149241248753,0.5298149072639383,2.0,2.0,0.7045732570629368,0.12108980978437099,0.4937303188863658
55,1.8751714765574148,0.6579982393419183,0.3,2.0,0.0,100.0,0.12108980978437099,0.4937303188863658,-6.3888989594135674,-2.8097452633893774,0.15652149241248753,0.35590415011277804,0.0,-2.0,0.5602144780753768,0.5188675529389872,0.044994880035798164
56,1.5884699721708129,0.5573945945758406,0.4,2.0,2.0,100.0,0.5188675529389872,0.044994880035798164,-7.040410533581832,-3.9820581865101095,0.1420371717288547,0.25112641582879625,0.0,2.0,0.4343997175283719,0.08034443211736825,0.19812465240607674
57,1.6561896942292502,0.5811574655667014,0.5,2.0,0.0,100.0,0.08034443211736825,0.19812465240607674,-7.040410533581832,-4.1775932815748735,0.1420371717288547,0.2393722731244481,0.0,-2.0,0.4066264656516401,0.7881161480757378,0.9081844136915744
58,1.6357407788723226,0.5739819349714875,0.6,2.0,2.0,100.0,0.7881161480757378,0.9081844136915744,-7.261748480322161,-4.501133998357535,0.13770788160865027,0.22216623641173544,0.0,2.0,0.38015837224951,0.8591392831225996,0.24300028985497946
